"sgng_cd","lgdng_cd","hscmp_cd","hscmp_nm","nmhsh","lgdng_addr","cours_cnt","cours_tot_lngth","lilhd_ndx","lilhd_ndx_nm","evscr"
"11440","1144011200","A12112002","마포강변힐스테이트",510,"서울특별시 마포구 현석동 222 마포강변힐스테이트",1,15585.72,3,"중위권",90
"11440","1144011200","A10027714","래미안 웰스트림",773,"서울특별시 마포구 현석동 225 래미안 웰스트림",2,31582.04,1,"상위권",96
"11440","1144011400","A12119007","창전삼성",640,"서울특별시 마포구 창전동 437 창전삼성",1,15585.72,3,"중위권",90
"11440","1144011400","A12188201","신촌금호",239,"서울특별시 마포구 창전동 438 신촌금호",1,15585.72,3,"중위권",90
"11440","1144011400","A12188205","신촌태영데시앙",553,"서울특별시 마포구 창전동 439 신촌태영데시앙",0,0,5,"하위권",0
"11440","1144011400","A12188202","창전현대홈타운",243,"서울특별시 마포구 창전동 440 창전현대홈타운",1,15585.72,3,"중위권",90
"11440","1144011400","A12177801","서강한화오벨리스크스위트",192,"서울특별시 마포구 창전동 442 서강한화오벨리스크스위트",1,15585.72,3,"중위권",90
"11440","1144011400","A12119006","서강쌍용예가",635,"서울특별시 마포구 창전동 444 서강쌍용예가",1,15585.72,3,"중위권",90
"11440","1144011400","A12119004","서강해모로",447,"서울특별시 마포구 창전동 443 서강해모로",1,15585.72,3,"중위권",90
"11440","1144011400","A12177802","창전삼성임대",311,"서울특별시 마포구 창전동 437 창전삼성임대",1,15585.72,3,"중위권",90
"11440","1144011500","A12182901","상수두산위브",258,"서울특별시 마포구 상수동 396 상수두산위브",1,15585.72,3,"중위권",90
"11440","1144011500","A12170702","래미안밤섬리베뉴 2",530,"서울특별시 마포구 상수동 0 래미안밤섬리베뉴 2",1,15585.72,3,"중위권",90
"11440","1144011500","A10028177","래미안밤섬리베뉴 Ⅰ",429,"서울특별시 마포구 상수동 402 래미안밤섬리베뉴 Ⅰ",1,15585.72,3,"중위권",90
"11440","1144011600","A12115001","한강밤섬자이아파트",488,"서울특별시 마포구 하중동 101 한강밤섬자이아파트",1,15585.72,3,"중위권",90
"11440","1144011700","A12114001","서강GS",538,"서울특별시 마포구 신정동 30 서강GS",1,15585.72,3,"중위권",90
"11440","1144012000","A12174601","메세나폴리스",617,"서울특별시 마포구 서교동 490 메세나폴리스",1,15585.72,3,"중위권",90
"11440","1144012000","A12184201","서교동대우미래사랑",366,"서울특별시 마포구 서교동 487 서교동대우미래사랑",1,5956.01,4,"중하위권",81
"11440","1144012000","A10024784","서교푸르지오아파트",136,"서울특별시 마포구 서교동 486 서교푸르지오아파트",0,0,5,"하위권",0
"11440","1144012000","A10024891","서교동 효성해링턴타워 ",913,"서울특별시 마포구 서교동 494 서교동 효성해링턴타워 ",1,15585.72,3,"중위권",90
"11440","1144012200","A10027902","마포한강푸르지오",198,"서울특별시 마포구 합정동 472 마포한강푸르지오",1,15585.72,3,"중위권",90
"11440","1144012200","A10027301","마포한강2차푸르지오",198,"서울특별시 마포구 합정동 473 마포한강2차푸르지오",1,15585.72,3,"중위권",90
"11440","1144012300","A12123001","망원휴먼빌",210,"서울특별시 마포구 망원동 509 망원휴먼빌",3,26089.96,2,"중상위권",94
"11440","1144012300","A12182101","망원1차대림",181,"서울특별시 마포구 망원동 496 망원1차대림",1,15585.72,3,"중위권",90
"11440","1144012300","A12182401","망원2차대림",240,"서울특별시 마포구 망원동 497 망원2차대림",3,26089.96,2,"중상위권",94
"11440","1144012300","A10026053","마포한강 아이파크",385,"서울특별시 마포구 망원동 458-16 마포한강 아이파크",2,31582.04,1,"상위권",96
"11440","1144012400","A12186901","코오롱하늘채",466,"서울특별시 마포구 연남동 573 코오롱하늘채",1,5956.01,4,"중하위권",81
"11440","1144012500","A12125001","성산2차e-편한세상",189,"서울특별시 마포구 성산동 604 성산2차e-편한세상",3,26089.96,2,"중상위권",94
"11440","1144012500","A12185003","SH성산아파트",1807,"서울특별시 마포구 성산동 595 SH성산아파트",3,26089.96,2,"중상위권",94
"11440","1144012500","A12185004","성산시영아파트",3710,"서울특별시 마포구 성산동 446 성산시영아파트",3,26089.96,2,"중상위권",94
"11440","1144012500","A12171101","월드컵아이파크1단지",320,"서울특별시 마포구 성산동 667 월드컵아이파크1단지",1,5956.01,4,"중하위권",81
"11440","1144012500","A12125202","성산월드타운대림",795,"서울특별시 마포구 성산동 601 성산월드타운대림",3,26089.96,2,"중상위권",94
"11440","1144012500","A10027157","서울가좌행복주택 ",362,"서울특별시 마포구 성산동 134-2 서울가좌행복주택 ",1,5956.01,4,"중하위권",81
"11440","1144012600","A12187901","중동계룡",180,"서울특별시 마포구 중동 391 중동계룡",3,26089.96,2,"중상위권",94
"11440","1144012600","A12187906","월드컵참누리",499,"서울특별시 마포구 중동 398 월드컵참누리",3,26089.96,2,"중상위권",94
"11440","1144012600","A12187904","DMC마포청구아파트",420,"서울특별시 마포구 중동 390 DMC마포청구아파트",2,20133.96,2,"중상위권",92
"11440","1144012600","A12187703","성산2차현대",282,"서울특별시 마포구 중동 40-12 성산2차현대",3,26089.96,2,"중상위권",94
"11440","1144012600","A12187905","마포중동현대",477,"서울특별시 마포구 중동 392 마포중동현대",3,26089.96,2,"중상위권",94
"11440","1144012600","A12187902","건영월드컵",206,"서울특별시 마포구 중동 393 건영월드컵",1,5956.01,4,"중하위권",81
"11440","1144012700","A12127007","상암월드컵1단지",820,"서울특별시 마포구 상암동 1634 상암월드컵1단지",2,20133.96,2,"중상위권",92
"11440","1144012700","A12127004","상암월드컵파크2단지",657,"서울특별시 마포구 상암동 1637 상암월드컵파크2단지",2,20133.96,2,"중상위권",92
"11440","1144012700","A12127005","상암월드컵파크7단지",733,"서울특별시 마포구 상암동 1660 상암월드컵파크7단지",0,0,5,"하위권",0
"11440","1144012700","A12127003","상암월드컵파크3단지",540,"서울특별시 마포구 상암동 1643 상암월드컵파크3단지",2,20133.96,2,"중상위권",92
"11440","1144012700","A12127001","상암월드컵파크5단지",436,"서울특별시 마포구 상암동 1658 상암월드컵파크5단지",0,0,5,"하위권",0
"11440","1144012700","A12127006","상암월드컵파크4단지",761,"서울특별시 마포구 상암동 1655 상암월드컵파크4단지",0,0,5,"하위권",0
"11440","1144012700","A12179508","상암월드컵파크10단지",861,"서울특별시 마포구 상암동 1736 상암월드컵파크10단지",0,0,5,"하위권",0
"11440","1144012700","A12179504","상암월드컵파크9단지",1036,"서울특별시 마포구 상암동 1752 상암월드컵파크9단지",0,0,5,"하위권",0
"11440","1144012700","A12179503","상암월드컵파크11단지",588,"서울특별시 마포구 상암동 1741 상암월드컵파크11단지",0,0,5,"하위권",0
"11440","1144012700","A12127002","상암월드컵파크6단지",484,"서울특별시 마포구 상암동 1689 상암월드컵파크6단지",0,0,5,"하위권",0
"11440","1144012700","A12179502","상암휴먼시아1단지",213,"서울특별시 마포구 상암동 1630 상암휴먼시아1단지",2,20133.96,2,"중상위권",92
"11440","1144012700","A12127008","상암월드컵8단지",840,"서울특별시 마포구 상암동 1674 상암월드컵8단지",0,0,5,"하위권",0
"11440","1144012700","A12179501","상암휴먼시아2단지아파트",184,"서울특별시 마포구 상암동 1618 상암휴먼시아2단지아파트",2,20133.96,2,"중상위권",92
"11440","1144012700","A12179505","상암월드컵파크12단지",380,"서울특별시 마포구 상암동 1743 상암월드컵파크12단지",0,0,5,"하위권",0
"11470","1147010100","A15807316","신트리4단지",845,"서울특별시 양천구 신정동 1277 신트리4단지",0,0,5,"하위권",0
"11470","1147010100","A15807004","신정이펜하우스4단지",546,"서울특별시 양천구 신정동 1317 신정이펜하우스4단지",0,0,5,"하위권",0
"11470","1147010100","A15807003","신정이펜하우스5단지",238,"서울특별시 양천구 신정동 1318 신정이펜하우스5단지",0,0,5,"하위권",0
"11470","1147010100","A15807704","목동2차우성임대",1140,"서울특별시 양천구 신정동 337-2 목동2차우성임대",1,15762.92,3,"중위권",90
"11470","1147010100","A15886504","신정5차현대",361,"서울특별시 양천구 신정동 1273 신정5차현대",0,0,5,"하위권",0
"11470","1147010100","A15807101","목동9단지",2030,"서울특별시 양천구 신정동 312 목동9단지",0,0,5,"하위권",0
"11470","1147010100","A15885306","신정쌍용",270,"서울특별시 양천구 신정동 334 신정쌍용",2,25546.35,2,"중상위권",94
"11470","1147010100","A15807001","경남아너스빌",292,"서울특별시 양천구 신정동 1307 경남아너스빌",2,25546.35,2,"중상위권",94
"11470","1147010100","A15807205","롯데캐슬",230,"서울특별시 양천구 신정동 1309 롯데캐슬",2,25546.35,2,"중상위권",94
"11470","1147010100","A15807604","목동8단지",1352,"서울특별시 양천구 신정동 314 목동8단지",1,15762.92,3,"중위권",90
"11470","1147010100","A15885307","신정청구아파트",279,"서울특별시 양천구 신정동 336 신정청구아파트",2,25546.35,2,"중상위권",94
"11470","1147010100","A15807311","신트리3단지",537,"서울특별시 양천구 신정동 1276 신트리3단지",0,0,5,"하위권",0
"11470","1147010100","A15807706","목동12단지",1860,"서울특별시 양천구 신정동 326 목동12단지",0,0,5,"하위권",0
"11470","1147010100","A15807703","목동우성2차",1140,"서울특별시 양천구 신정동 337 목동우성2차",1,15762.92,3,"중위권",90
"11470","1147010100","A15876401","서울주택도시공사 목동현대B 임대아파트",564,"서울특별시 양천구 신정동 1279-1 서울주택도시공사 목동현대B 임대아파트",2,25546.35,2,"중상위권",94
"11470","1147010100","A15886402","신정대성유니드아파트2차",186,"서울특별시 양천구 신정동 1198-3 신정대성유니드아파트2차",0,0,5,"하위권",0
"11470","1147010100","A15807603","삼성쉐르빌1 아파트",312,"서울특별시 양천구 신정동 318-10 삼성쉐르빌1 아파트",1,15762.92,3,"중위권",90
"11470","1147010100","A15807002","신트리1단지",997,"서울특별시 양천구 신정동 1259 신트리1단지",0,0,5,"하위권",0
"11470","1147010100","A15886512","신정학마을1단지",639,"서울특별시 양천구 신정동 1293 신정학마을1단지",0,0,5,"하위권",0
"11470","1147010100","A15886507","신정푸른마을3단지",440,"서울특별시 양천구 신정동 1283 신정푸른마을3단지",0,0,5,"하위권",0
"11470","1147010100","A15886505","신정푸른마을4단지",390,"서울특별시 양천구 신정동 1285 신정푸른마을4단지",0,0,5,"하위권",0
"11470","1147010100","A15807210","신정동아이파크",590,"서울특별시 양천구 신정동 1296 신정동아이파크",1,15762.92,3,"중위권",90
"11470","1147010100","A15807605","목동13단지",2280,"서울특별시 양천구 신정동 327 목동13단지",1,15762.92,3,"중위권",90
"11470","1147010100","A15870701","신정이펜하우스1단지(총세대 기준)",466,"서울특별시 양천구 신정동 1321 신정이펜하우스1단지(총세대 기준)",0,0,5,"하위권",0
"11470","1147010100","A15886508","신정푸른마을2단지",470,"서울특별시 양천구 신정동 1281 신정푸른마을2단지",0,0,5,"하위권",0
"11470","1147010100","A15807707","신정양천",2995,"서울특별시 양천구 신정동 276 신정양천",1,15762.92,3,"중위권",90
"11470","1147010100","A15807211","목동현대아파트",972,"서울특별시 양천구 신정동 1279 목동현대아파트",2,25546.35,2,"중상위권",94
"11470","1147010100","A15807315","신정동일하이빌",770,"서울특별시 양천구 신정동 1310 신정동일하이빌",0,0,5,"하위권",0
"11470","1147010100","A15886510","신정학마을2단지",510,"서울특별시 양천구 신정동 1294 신정학마을2단지",0,0,5,"하위권",0
"11470","1147010100","A15885514","신정6차현대",703,"서울특별시 양천구 신정동 743-2 신정6차현대",0,0,5,"하위권",0
"11470","1147010100","A15879502","신정이펜하우스3단지",1339,"서울특별시 양천구 신정동 1316 신정이펜하우스3단지",0,0,5,"하위권",0
"11470","1147010100","A15807313","신트리2단지",698,"서울특별시 양천구 신정동 1258 신트리2단지",0,0,5,"하위권",0
"11470","1147010100","A15807702","목동2차삼성래미안",353,"서울특별시 양천구 신정동 1295 목동2차삼성래미안",1,15762.92,3,"중위권",90
"11470","1147010100","A15879501","신정푸른마을1단지임대",500,"서울특별시 양천구 신정동 1282 신정푸른마을1단지임대",0,0,5,"하위권",0
"11470","1147010100","A15807705","목동11단지",1595,"서울특별시 양천구 신정동 325 목동11단지",0,0,5,"하위권",0
"11470","1147010100","A15807208","목동삼성래미안",420,"서울특별시 양천구 신정동 1278 목동삼성래미안",2,25546.35,2,"중상위권",94
"11470","1147010100","A15807606","목동14단지",3100,"서울특별시 양천구 신정동 329 목동14단지",2,25546.35,2,"중상위권",94
"11470","1147010100","A15873701","목동10단지",2160,"서울특별시 양천구 신정동 311 목동10단지",0,0,5,"하위권",0
"11470","1147010100","A15886501","신정학마을3단지",153,"서울특별시 양천구 신정동 1291 신정학마을3단지",0,0,5,"하위권",0
"11470","1147010100","A15807204","신정현대",217,"서울특별시 양천구 신정동 1252 신정현대",2,25546.35,2,"중상위권",94
"11470","1147010100","A15807701","신정세양청마루",326,"서울특별시 양천구 신정동 1306 신정세양청마루",1,15762.92,3,"중위권",90
"11470","1147010100","A15876402","신정삼성SH임대",506,"서울특별시 양천구 신정동 1278-1 신정삼성SH임대",2,25546.35,2,"중상위권",94
"11470","1147010100","A15885303","신정대림",210,"서울특별시 양천구 신정동 333 신정대림",2,25546.35,2,"중상위권",94
"11470","1147010100","A15884901","유원목동",156,"서울특별시 양천구 신정동 87-39 유원목동",2,25546.35,2,"중상위권",94
"11470","1147010100","A15807601","목동삼성쉐르빌2차",170,"서울특별시 양천구 신정동 318-12 목동삼성쉐르빌2차",1,15762.92,3,"중위권",90
"11470","1147010100","A15807202","신정명지해드는터",205,"서울특별시 양천구 신정동 1300 신정명지해드는터",2,25546.35,2,"중상위권",94
"11470","1147010100","A15873902","양천중앙하이츠",241,"서울특별시 양천구 신정동 1314 양천중앙하이츠",1,15762.92,3,"중위권",90
"11470","1147010100","A15807005","신정도시마을",92,"서울특별시 양천구 신정동 1289-2 신정도시마을",0,0,5,"하위권",0
"11470","1147010100","A15809002","신정이펜하우스2단지",471,"서울특별시 양천구 신정동 1322 신정이펜하우스2단지",0,0,5,"하위권",0
"11470","1147010100","A15807306","신정e-편한세상",391,"서울특별시 양천구 신정동 1303 신정e-편한세상",0,0,5,"하위권",0
"11470","1147010100","A10025649","신정이든채",499,"서울특별시 양천구 신정동 1320-8 신정이든채",0,0,5,"하위권",0
"11470","1147010100","A10025729","목동파크자이아파트",356,"서울특별시 양천구 신정동 171-61 목동파크자이아파트",1,15762.92,3,"중위권",90
"11470","1147010200","A15805301","목동부영그린타운3차",276,"서울특별시 양천구 목동 908-34 목동부영그린타운3차",1,15762.92,3,"중위권",90
"11470","1147010200","A15805504","목동5단지",1848,"서울특별시 양천구 목동 912 목동5단지",1,15762.92,3,"중위권",90
"11470","1147010200","A15805404","목동대원칸타빌2,3단지",511,"서울특별시 양천구 목동 941 목동대원칸타빌2,3단지",0,0,5,"하위권",0
"11470","1147010200","A15875102","목동2단지",1640,"서울특별시 양천구 목동 902 목동2단지",1,15762.92,3,"중위권",90
"11470","1147010200","A15805102","목동현대아이파크",171,"서울특별시 양천구 목동 940 목동현대아이파크",0,0,5,"하위권",0
"11470","1147010200","A15805003","목동3단지",1588,"서울특별시 양천구 목동 903 목동3단지",1,15762.92,3,"중위권",90
"11470","1147010200","A15880204","목동우성",332,"서울특별시 양천구 목동 200 목동우성",1,15762.92,3,"중위권",90
"11470","1147010200","A15805203","목동건영",299,"서울특별시 양천구 목동 928 목동건영",1,15762.92,3,"중위권",90
"11470","1147010200","A15875101","목동1단지",1882,"서울특별시 양천구 목동 901 목동1단지",1,15762.92,3,"중위권",90
"11470","1147010200","A15805202","목동e-편한세상",276,"서울특별시 양천구 목동 950 목동e-편한세상",0,0,5,"하위권",0
"11470","1147010200","A15805114","목동현대하이페리온",466,"서울특별시 양천구 목동 916 목동현대하이페리온",1,15762.92,3,"중위권",90
"11470","1147010200","A15805115","목동7단지",2550,"서울특별시 양천구 목동 925 목동7단지",0,0,5,"하위권",0
"11470","1147010200","A15882107","목동금호1차",224,"서울특별시 양천구 목동 934 목동금호1차",1,15762.92,3,"중위권",90
"11470","1147010200","A15882103","목동진도2차",179,"서울특별시 양천구 목동 936 목동진도2차",1,15762.92,3,"중위권",90
"11470","1147010200","A15870101","목동트라팰리스",522,"서울특별시 양천구 목동 962 목동트라팰리스",1,15762.92,3,"중위권",90
"11470","1147010200","A15805111","목동현대하이페리온2차",576,"서울특별시 양천구 목동 961 목동현대하이페리온2차",1,15762.92,3,"중위권",90
"11470","1147010200","A15805403","목동금호어울림",371,"서울특별시 양천구 목동 951 목동금호어울림",0,0,5,"하위권",0
"11470","1147010200","A15805101","목동대원칸타빌",154,"서울특별시 양천구 목동 808-5 목동대원칸타빌",0,0,5,"하위권",0
"11470","1147010200","A15882008","목동현대1차",242,"서울특별시 양천구 목동 932 목동현대1차",1,15762.92,3,"중위권",90
"11470","1147010200","A15805503","목동4단지",1382,"서울특별시 양천구 목동 904 목동4단지",1,15762.92,3,"중위권",90
"11470","1147010200","A15881702","목동성원",155,"서울특별시 양천구 목동 763-1 목동성원",0,0,5,"하위권",0
"11470","1147010200","A15805303","목동롯데캐슬위너",1067,"서울특별시 양천구 목동 956 목동롯데캐슬위너",1,15762.92,3,"중위권",90
"11470","1147010200","A15805302","목동2차성원아파트",423,"서울특별시 양천구 목동 709-2 목동2차성원아파트",0,0,5,"하위권",0
"11470","1147010200","A15882010","목동삼익",277,"서울특별시 양천구 목동 933 목동삼익",2,25546.35,2,"중상위권",94
"11470","1147010200","A15881701","목동금강에스쁘아",153,"서울특별시 양천구 목동 753-1 목동금강에스쁘아",0,0,5,"하위권",0
"11470","1147010200","A15870102","목동현대A",542,"서울특별시 양천구 목동 931 목동현대A",2,25546.35,2,"중상위권",94
"11470","1147010200","A15875103","목동6단지",1362,"서울특별시 양천구 목동 911 목동6단지",1,15762.92,3,"중위권",90
"11470","1147010200","A15881601","목동극동늘푸른",206,"서울특별시 양천구 목동 752-1 목동극동늘푸른",0,0,5,"하위권",0
"11470","1147010200","A15805109","목동대림2차",262,"서울특별시 양천구 목동 405 목동대림2차",2,25546.35,2,"중상위권",94
"11470","1147010200","A15882104","목동진도1차",182,"서울특별시 양천구 목동 935 목동진도1차",1,15762.92,3,"중위권",90
"11470","1147010200","A15805502","목동트윈빌",321,"서울특별시 양천구 목동 905-22 목동트윈빌",1,15762.92,3,"중위권",90
"11470","1147010200","A15805501","목동부영그린타운2차",240,"서울특별시 양천구 목동 908-28 목동부영그린타운2차",1,15762.92,3,"중위권",90
"11470","1147010200","A15882006","목동현대2차",209,"서울특별시 양천구 목동 930 목동현대2차",1,15762.92,3,"중위권",90
"11470","1147010200","A15805105","목동성원",200,"서울특별시 양천구 목동 926-8 목동성원",1,15762.92,3,"중위권",90
"11470","1147010200","A15805002","목동한신청구",1512,"서울특별시 양천구 목동 929 목동한신청구",2,31759.23,1,"상위권",96
"11470","1147010200","A10028007","동구햇살",76,"서울특별시 양천구 목동 724-2 동구햇살",0,0,5,"하위권",0
"11470","1147010200","A15880905","목동금호베스트빌",495,"서울특별시 양천구 목동 549 외 목동금호베스트빌",0,0,5,"하위권",0
"11470","1147010200","A10025345","목동현대파크빌",69,"서울특별시 양천구 목동 907-23 목동현대파크빌",1,15762.92,3,"중위권",90
"11470","1147010200","A10027303","목동효성아파트",121,"서울특별시 양천구 목동 539-4 목동효성아파트",1,15762.92,3,"중위권",90
"11470","1147010200","A10025915","목동동구햇살아파트",76,"서울특별시 양천구 목동 724-2 목동동구햇살아파트",0,0,5,"하위권",0
"11470","1147010200","A10026023","목동롯데캐슬 마에스트로",410,"서울특별시 양천구 목동 965 목동롯데캐슬 마에스트로",0,0,5,"하위권",0
"11470","1147010200","A10024823","목동금호타운아파트",103,"서울특별시 양천구 목동 768-5 목동금호타운아파트",0,0,5,"하위권",0
"11470","1147010200","A10024699","목동가든스위트아파트",84,"서울특별시 양천구 목동 907-5 목동가든스위트아파트",1,15762.92,3,"중위권",90
"11470","1147010300","A15884703","신월시영아파트",2256,"서울특별시 양천구 신월동 987-1 신월시영아파트",0,0,5,"하위권",0
"11470","1147010300","A15883803","신월대림",215,"서울특별시 양천구 신월동 491-1 신월대림",0,0,5,"하위권",0
"11470","1147010300","A15883401","신정뉴타운두산위브",357,"서울특별시 양천구 신월동 1055 신정뉴타운두산위브",0,0,5,"하위권",0
"11470","1147010300","A15883201","양천벽산블루밍",485,"서울특별시 양천구 신월동 1026 양천벽산블루밍",0,0,5,"하위권",0
"11470","1147010300","A15809601","신월대주파크빌",189,"서울특별시 양천구 신월동 1028 신월대주파크빌",0,0,5,"하위권",0
"11470","1147010300","A15883702","신월서울가든",200,"서울특별시 양천구 신월동 475 신월서울가든",0,0,5,"하위권",0
"11470","1147010300","A15809702","신월신안파크",485,"서울특별시 양천구 신월동 350-2 신월신안파크",0,0,5,"하위권",0
"11470","1147010300","A15809502","수명산롯데캐슬",215,"서울특별시 양천구 신월동 1036 수명산롯데캐슬",0,0,5,"하위권",0
"11470","1147010300","A15809402","신월삼정그린뷰",236,"서울특별시 양천구 신월동 1041 신월삼정그린뷰",0,0,5,"하위권",0
"11470","1147010300","A15809401","신월2차보람쉬움",169,"서울특별시 양천구 신월동 1039 신월2차보람쉬움",0,0,5,"하위권",0
"11470","1147010300","A15883202","양천롯데캐슬",317,"서울특별시 양천구 신월동 1057 양천롯데캐슬",0,0,5,"하위권",0
"11470","1147010300","A15809403","신월대성유니드",283,"서울특별시 양천구 신월동 1033 신월대성유니드",0,0,5,"하위권",0
"11470","1147010300","A15882201","신월수명산SK-VIEW",171,"서울특별시 양천구 신월동 1053 신월수명산SK-VIEW",0,0,5,"하위권",0
"11470","1147010300","A15809201","신도신월1차",182,"서울특별시 양천구 신월동 1029 신도신월1차",0,0,5,"하위권",0
"11470","1147010300","A15809001","신월대방샤인힐",150,"서울특별시 양천구 신월동 1017 신월대방샤인힐",0,0,5,"하위권",0
"11470","1147010300","A15884202","신월신안약수",440,"서울특별시 양천구 신월동 591-1 신월신안약수",0,0,5,"하위권",0
"11470","1147010300","A15883402","신정뉴타운롯데캐슬",930,"서울특별시 양천구 신월동 612 신정뉴타운롯데캐슬",0,0,5,"하위권",0
"11470","1147010300","A15883101","신월성원",170,"서울특별시 양천구 신월동 222-7 신월성원",0,0,5,"하위권",0
"11470","1147010300","A15809701","신월길훈",290,"서울특별시 양천구 신월동 341-1 신월길훈",0,0,5,"하위권",0
"11470","1147010300","A15878601","금하뜨라네",155,"서울특별시 양천구 신월동 1054 금하뜨라네",2,25546.35,2,"중상위권",94
"11470","1147010300","A15809603","벽산블루밍1단지,2단지",444,"서울특별시 양천구 신월동 1022 벽산블루밍1단지,2단지",0,0,5,"하위권",0
"11470","1147010300","A10025980","방원예뜨랑아파트",121,"서울특별시 양천구 신월동 1032 방원예뜨랑아파트",0,0,5,"하위권",0
"11470","1147010300","A15809003","신월2차미소지움",99,"서울특별시 양천구 신월동 1040 신월2차미소지움",0,0,5,"하위권",0
"11470","1147010300","A10025157","신도브래뉴신월2차아파트",126,"서울특별시 양천구 신월동 1031 신도브래뉴신월2차아파트",0,0,5,"하위권",0
"11470","1147010300","A10025120","수명산 동원데쟈뷰아파트",134,"서울특별시 양천구 신월동 1060 수명산 동원데쟈뷰아파트",0,0,5,"하위권",0
"11470","1147010300","A10025665","삼익1차플라주아파트",94,"서울특별시 양천구 신월동 1042 삼익1차플라주아파트",0,0,5,"하위권",0
"11470","1147010300","A10024804","신월 해태아파트",126,"서울특별시 양천구 신월동 514-3 신월 해태아파트",0,0,5,"하위권",0
"11470","1147010300","A10024872","목동 센트럴 아이파크위브 아파트",3045,"서울특별시 양천구 신월동 565-5 목동 센트럴 아이파크위브 아파트",0,0,5,"하위권",0
"11500","1150010100","A15786116","염창금호",290,"서울특별시 강서구 염창동 240-32 염창금호",3,41042.37,1,"상위권",99
"11500","1150010100","A15704015","염창롯데캐슬",284,"서울특별시 강서구 염창동 272-11 염창롯데캐슬",3,41042.37,1,"상위권",99
"11500","1150010100","A15786118","염창한마음삼성",330,"서울특별시 강서구 염창동 244-2 염창한마음삼성",3,41042.37,1,"상위권",99
"11500","1150010100","A15786426","염창현대1차",498,"서울특별시 강서구 염창동 288 염창현대1차",3,41042.37,1,"상위권",99
"11500","1150010100","A15704025","염창강변한솔솔파크",455,"서울특별시 강서구 염창동 300 염창강변한솔솔파크",3,41042.37,1,"상위권",99
"11500","1150010100","A15776001","염창강변월드메르디앙",164,"서울특별시 강서구 염창동 240-1 염창강변월드메르디앙",3,41042.37,1,"상위권",99
"11500","1150010100","A15786321","염창관음삼성",350,"서울특별시 강서구 염창동 268 염창관음삼성",3,41042.37,1,"상위권",99
"11500","1150010100","A15786314","염창태영송화",277,"서울특별시 강서구 염창동 270-1 염창태영송화",3,41042.37,1,"상위권",99
"11500","1150010100","A15704006","염창우성3차",196,"서울특별시 강서구 염창동 272-28 염창우성3차",3,41042.37,1,"상위권",99
"11500","1150010100","A15786222","염창태진한솔",356,"서울특별시 강서구 염창동 263 염창태진한솔",3,41042.37,1,"상위권",99
"11500","1150010100","A15786420","염창신동아",348,"서울특별시 강서구 염창동 289 염창신동아",3,41042.37,1,"상위권",99
"11500","1150010100","A15786111","염창극동",249,"서울특별시 강서구 염창동 246-23 염창극동",3,41042.37,1,"상위권",99
"11500","1150010100","A15786405","염창우성2차",186,"서울특별시 강서구 염창동 287-1 염창우성2차",3,41042.37,1,"상위권",99
"11500","1150010100","A15786424","염창한화꿈에그린",422,"서울특별시 강서구 염창동 281-22 염창한화꿈에그린",3,41042.37,1,"상위권",99
"11500","1150010100","A15786104","삼성하나로",178,"서울특별시 강서구 염창동 248-3 삼성하나로",3,41042.37,1,"상위권",99
"11500","1150010100","A15786510","염창한강동아(2차)",212,"서울특별시 강서구 염창동 293 염창한강동아(2차)",3,41042.37,1,"상위권",99
"11500","1150010100","A15704028","염창동아1차",778,"서울특별시 강서구 염창동 292 염창동아1차",3,41042.37,1,"상위권",99
"11500","1150010100","A15704009","염창벽산늘푸른",206,"서울특별시 강서구 염창동 290 염창벽산늘푸른",3,41042.37,1,"상위권",99
"11500","1150010100","A15786312","염창극동상록수",256,"서울특별시 강서구 염창동 280 염창극동상록수",3,41042.37,1,"상위권",99
"11500","1150010100","A15704007","염창1차보람더하임",202,"서울특별시 강서구 염창동 305 염창1차보람더하임",3,41042.37,1,"상위권",99
"11500","1150010100","A15704023","강변힐스테이트",417,"서울특별시 강서구 염창동 299 강변힐스테이트",3,41042.37,1,"상위권",99
"11500","1150010100","A15704017","염창강변성원",297,"서울특별시 강서구 염창동 295 염창강변성원",3,41042.37,1,"상위권",99
"11500","1150010100","A15786227","염창동아3차",570,"서울특별시 강서구 염창동 258-1 염창동아3차",3,41042.37,1,"상위권",99
"11500","1150010100","A15704003","염창월드메르디앙",168,"서울특별시 강서구 염창동 297 염창월드메르디앙",3,41042.37,1,"상위권",99
"11500","1150010100","A15704002","염창 일신건영휴먼빌아파트",166,"서울특별시 강서구 염창동 298 염창 일신건영휴먼빌아파트",3,41042.37,1,"상위권",99
"11500","1150010100","A15704001","염창2차한화꿈에그린",163,"서울특별시 강서구 염창동 302 염창2차한화꿈에그린",3,41042.37,1,"상위권",99
"11500","1150010100","A15786213","염창무학",273,"서울특별시 강서구 염창동 255 염창무학",3,41042.37,1,"상위권",99
"11500","1150010100","A15786408","삼정그린코아",206,"서울특별시 강서구 염창동 282 삼정그린코아",3,41042.37,1,"상위권",99
"11500","1150010100","A15776003","이너스내안에",105,"서울특별시 강서구 염창동 254-2 이너스내안에",3,41042.37,1,"상위권",99
"11500","1150010100","A15776004","현대3",127,"서울특별시 강서구 염창동 291 현대3",3,41042.37,1,"상위권",99
"11500","1150010100","A15785919","염창우성1차",339,"서울특별시 강서구 염창동 66-9 염창우성1차",3,41042.37,1,"상위권",99
